"","word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_our","word_freq_over","word_freq_remove","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_free","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_your","word_freq_font","word_freq_000","word_freq_money","word_freq_hp","word_freq_hpl","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_edu","word_freq_table","word_freq_conference","char_freq_;","char_freq_(","char_freq_[","char_freq_!","char_freq_$","char_freq_#","capital_run_length_average","capital_run_length_longest","capital_run_length_total"
"855",0,0,0.31,0,0.31,0.31,0.31,0.31,0,0,0.63,0.95,0,0,0,0.95,0.63,0.31,2.54,2.54,3.5,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.102,0,0.102,5.708,138,274
"856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0,0.174,0,0,1.787,7,59
"858",0,0.39,1.17,0,0.39,0,0,0,0,0.78,0.78,0.78,0,0,0.39,3.51,0,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0.066,0,0.864,0.132,0.066,5.87,44,364
"859",0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,5,35
"860",0.09,0,0.09,0,0.39,0.09,0.09,0,0.19,0.29,0.39,0.48,0,0.58,0,0.87,0.19,0,1.66,4.1,1.66,0,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.326,0.155,0,6.813,494,1458
"861",0.1,0,0.41,0,0.1,0.1,0.1,0.52,0.1,0,0,0.62,0,0.2,0,0,0.1,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.016,0.064,0,1.915,29,339
"862",0.14,0,0.28,0,0.09,0.24,0.04,0.04,0.24,0,0,0.52,0.04,0.09,0,0,0.14,0,0.24,0.04,0.28,0,0.38,0.14,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.04,0,0,0,0.04,0.09,0,0,0,0,0.061,0,0.007,0.099,0,1.867,14,521
"863",0.36,0.27,0.63,0,0.82,0.36,0,0.36,0.27,4.1,0.09,1.27,0.45,0,1.27,1.18,0.27,2.1,2.73,0,2.83,0,0.09,0.27,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.101,0,0.611,0.014,0,3.707,127,875
"865",0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.235,0.235,1.882,6.266,41,94
"867",0,0.37,1.11,0,0.37,0,0,0,0,0.74,0.37,0.74,0,0,0.37,3.34,0,0,0.74,0,1.48,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0,0.878,0.175,0.058,5.985,58,425
"870",0.17,0,0.17,0.17,1.43,0.34,0.05,0.05,0.05,0.05,0.05,0.51,0.28,0.05,0,0,0.69,0.05,4.2,0.23,1.03,0.17,0.74,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0.02,0.161,0.03,2.093,51,536
"871",0,0,0,0,1.46,0,0.83,0,0.2,1.04,0,0.41,0,0,0,0,0,1.46,1.04,0,0.2,0,0.2,0,1.46,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.182,0.401,0.109,0.182,0.146,0,3.791,26,364
"873",0.45,0,0.67,0,0.22,0.67,0,0.67,0.22,0.22,0.22,1.35,0,0,0,0.45,1.35,0.22,1.57,1.57,3.37,0,0.22,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,1.599,0.148,0,4.947,102,564
"874",0,0.19,0.57,0,0.09,0.28,0.09,0.09,0.38,0.19,0,0.57,0.57,0,0,0.19,0,0,2.01,0,1.43,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.23,0,0.088,0.124,0,2.405,50,368
"875",0,0,0.44,0,0.88,0.22,0,0,0,0,0,0.44,0,0.22,0,0,0,0,0.66,0,0.44,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0.037,0.224,0,0,0.187,0.149,3.384,21,264
"876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.843,0,0,1.666,5,15
"877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
"878",0,0,0,0,0,0,0,2.2,0,0,1.47,0.73,0,0,0,2.94,0,0,5.14,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,8,48
"879",0.46,0.92,0.92,0,0.46,0,0,0.46,0,1.85,0,2.31,0,0.46,0,0.46,0,0,1.85,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0,1.663,0.249,0.083,49.866,636,748
"881",0.9,0,0.9,0,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0,2.143,0.612,0.459,10.125,54,162
"882",0.07,0.22,0.82,0,0.52,0,0.07,0,0.67,0.6,0.22,0.82,0.07,0,0.15,0,0.07,0,3.3,0.22,1.87,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0.131,0.071,0.167,3.446,74,972
"883",0,0,1.28,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,1.28,0,6.41,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,5.181,25,57
"884",0,0,0.98,0.49,0,0,0.49,0,0,0.98,0,0.98,0,0,0,2.94,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.156,0,0,0.862,0,0,12.148,272,571
"887",0,0,0.89,0,1.79,0.44,0,0,0,0,0,0.44,0,0,0,1.34,0,0,2.24,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,0,2.25,12,144
"891",0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.572,0,0,2.9,28,87
"893",0,0,0,0,0.73,0,0,0,0,0,0,0.36,1.1,0,0,0.36,0,0,3.69,0,0.73,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0.238,0.059,0,2.93,29,211
"894",0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.18,0.27,0.045,0,0,0,2,14,178
"895",0.41,0.41,0.41,0,0.13,0.1,0.03,0.06,0.52,0.94,0.27,0.76,0.45,1.15,0.03,0.24,0.41,0.03,2.99,0,1.25,0,0.34,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.011,0.076,0,0.425,0.573,0.112,5.761,131,2224
"897",0,0,1.13,0,1.13,0.56,0.56,0,0,0.56,0,1.13,0,0,0,3.97,0,0,2.84,0,0.56,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0,0.768,0,0,11.685,296,409
"898",0,0,0.14,0,0.29,0,0,0,0,0,0,0.89,0,0,0,0.14,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.44,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.067,0,0,0.022,0,2.227,11,294
"899",0,0,0.55,0,0,0.55,0,0.27,0,0,0.55,0.27,0.27,0,0,1.1,0.27,0.83,2.49,0,3.04,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.194,0,0.582,0.291,0.582,2.309,35,291
"900",0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.5,25,54
"901",0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.5,25,54
"902",0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,4.65,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701,0.35,0,1.434,6,33
"905",0.29,0.04,0.04,0,0.14,0.04,0,0.29,0.29,0.94,0.14,0.04,0.14,0,0.19,0.04,0.39,0.19,1.6,0.04,0.79,9.53,0.69,0.47,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0,0,0,0.19,0,0,0,1.117,0.053,0,0.356,0.09,0.011,12.332,1171,9163
"906",0,0,0.76,0,0.76,0,0.5,0.5,0,1.01,0,0.25,1.52,0,0.76,0,0,1.52,2.03,0,1.52,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.078,0,0.433,0.433,0,2.441,19,249
"907",0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0.182,0,0,0.182,0,3.545,21,78
"908",0.31,0,0.63,1.91,0.21,0,0,0,0.42,0.1,0,0.31,0,0,0,0.53,0,0,1.7,0,1.06,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.169,0,0.358,0.188,0.075,2.847,75,447
"909",0,0.75,0.37,0,0,0,0.75,0,0,0.37,0,0.75,0,0,0,1.87,0.37,0,2.63,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.242,0,0.145,9.584,332,508
"910",0,1.96,0.98,0,0,0,1.96,0,0,0,0,0,0,0,0,0.98,0,0,0.98,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0.168,0,1.011,0,0,2.888,12,52
"911",0.51,0.43,0.29,0,0.14,0.03,0,0.18,0.54,0.62,0.29,0.65,0.65,1.2,0.03,0.21,0.43,0.03,3,0,1.35,0,0.51,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.012,0.08,0,0.454,0.523,0.136,6.59,739,2333
"912",0.2,0.4,0.4,0,0,0.4,0,0.2,1.43,0.61,0,0.2,0,0,0,0,0,0,2.66,0.2,2.04,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.029,0.059,0.447,0.298,0.149,0.029,11.96,376,909
"914",0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.5,25,54
"915",0,0,0,0,0,0.54,1.63,0,0,0,0.54,0.54,0,0,0,0.54,2.73,0.54,4.91,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,2.592,32,70
"917",2.35,0,0,0,0,0,2.35,0,2.35,0,0,1.17,0,0,0,1.17,0,0,2.35,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.336,0,4.576,17,119
"918",0,0,0.32,0,0.65,0.65,0.32,0.32,0,0,0,0.32,0.32,0,0,0.32,0.32,0,2.28,0,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.112,0,0,0.169,0,1.494,10,139
"919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,8.29,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.087,0,0.174,0.174,0.437,9.186,126,937
"920",0,0,0.24,0,0.49,0,0,0.24,0,0.24,0.24,0.49,0,0,0,0.99,0.24,0,2.47,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0,2.868,44,175
"921",0,0,0.32,0,0.64,0.64,0.32,0.64,0,0,0,0.32,0.32,0,0,0.32,0.32,0,2.27,0,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.112,0,0,0.168,0,1.494,10,139
"922",0,0,0.32,0,0.64,0.64,0.32,0.64,0,0,0,0.32,0.32,0,0,0.32,0.32,0,2.27,0,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.112,0,0,0.168,0,1.494,10,139
"924",0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,7.63,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0.601,0.133,1.068,10.578,108,603
"925",0.78,0,0.78,0,1.57,0,0,0,0,0,0,0,0,0,0,1.57,0.78,0,1.57,0,2.36,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682,0.341,0,2.555,22,115
"926",0,0.75,0.37,0,1.51,0,0,0.37,0,0.37,0.75,1.89,0,0,0,0.75,0.37,1.13,6.06,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.415,0.138,0,1.937,11,93
"928",0,0,0,0,0.43,0.43,0.43,0.43,0,0,0,0.43,0,0,0,0,0,0,0.87,0,0,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,1.121,7.983,72,495
"929",0.78,0,0.78,0,1.57,0,0,0,0,0,0,0,0,0,0,1.57,0.78,0,1.57,0,2.36,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682,0.341,0,2.555,22,115
"930",0,0.81,1.62,0,2.43,0,0,0,0,0.81,0,0,0,0,0,0.81,0,0.81,2.43,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0.121,0,0,4.035,43,113
"931",0.38,0.46,0.31,0,0.15,0.03,0,0.19,0.58,0.66,0.31,0.66,0.58,1.24,0.03,0.23,0.38,0,3.11,0,1.32,0,0.46,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.006,0.091,0,0.36,0.524,0.137,6.186,122,2227
"933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,1.23,0,4.93,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0.234,0,0,4.176,41,71
"934",0,0,1.58,0,1.58,0,1.58,0,0,0,0,1.58,0,0,0,1.58,0,0,3.17,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,0,3.538,21,46
"935",0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.9,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0.559,0,0,2.9,28,87
"936",0,0,0,40.13,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.32,0.98,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0.185,0.061,0,10.585,124,434
"941",0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0.86,0,1.73,3.47,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,0.457,0,0,2.75,10,55
"942",0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0.86,0,1.73,3.47,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,0.759,0,0,2.75,10,55
"943",0.38,0,1.9,0,1.14,0,0,0,0.38,0.38,0,0,0,0,0,0,0,0,0.38,0.76,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008,0.059,0,295,1177,1180
"944",0.38,0,1.9,0,1.14,0,0,0,0.38,0.38,0,0,0,0,0,0,0,0,0.38,0.76,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005,0.059,0,295,1177,1180
"945",0.38,0,1.9,0,1.14,0,0,0,0.38,0.38,0,0,0,0,0,0,0,0,0.38,0.76,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008,0.059,0,589,1177,1178
"947",0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.034,0,0,2.588,15,277
"950",0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.034,0,0,2.588,15,277
"952",0,0,0.32,0,0.64,0.64,0.32,0.32,0,0,0,0.32,0.32,0,0,0.32,0.32,0,2.27,0,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.111,0,0,0.166,0,1.494,10,139
"953",0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08,0.17,0.59,0.17,0,2.22,0.25,0.08,0.94,1.62,0.17,0.42,0,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.17,0.08,0.08,0.08,0,0,0,0.065,0,0.435,0.118,0.013,7.497,669,1402
"954",0,0,1.83,0.91,0,0,0.45,0,0,0.91,0,0,0,0,0,2.75,0,0,1.83,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,2.077,0,0.134,12.176,338,621
"955",0,0,0,0,3.09,0,1.03,1.03,0,1.03,0,1.03,0,0,0,2.06,0,0,2.06,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,10.692,65,139
"957",0,0,0,0,3.09,0,1.03,1.03,0,1.03,0,1.03,0,0,0,2.06,0,0,2.06,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,10.692,65,139
"958",0,0.46,0.46,0,2.8,0,0,0,0,0,0,1.4,0,0,0,1.4,0,1.4,1.86,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0.74,0,0,2.673,21,139
"960",0,0,1.31,0,2.63,0,0,0.65,0,0,0,0.65,0,0,0,1.97,0,0,1.31,0,2.63,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.198,0,0.198,0.099,0,2.195,12,101
"962",0.74,0,0,0,0,0,0.74,0,0,1.49,0.74,0.74,0,0,0,0.74,3.73,0,4.47,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.118,0.237,2.095,7,44
"963",0,0,1.29,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,1.29,0,5.19,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,4.818,25,53
"965",0,0,1.33,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.66,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.355,0.118,0,2.315,12,132
"966",0,0,1.35,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.356,0.118,0,2.315,12,132
"968",0,0,0,0,0,0,0,0,0,0.27,0,0.27,0,0,0,0.27,0,0,1.09,1.36,0.27,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.333,0.047,0.095,0.142,0.047,0.381,2.353,13,273
"969",0,0,0,0,0.53,0,1.07,0,0,0.53,0,0,0,0,0,0,0,1.61,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,0,0,0,2.333,14,119
"970",1.23,0,0,0,0,0.46,0,0.15,0,0.61,0,0.3,1.07,0,0,0,0,0,1.84,0,0.92,0,0.76,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0.52,0.289,0.144,4.33,84,446
"971",0,0,0.71,0,0.23,0,0,0,0.23,0.23,0.23,1.9,0,0,0,0.23,0,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1.046,0.037,0,4.022,97,543
"972",0.95,0,0.23,0,0.23,0.23,0.23,0,0,0.23,0,0.23,0,0,0,0,0.71,0,3.8,0,1.9,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,3.184,38,242
"976",0.74,0,0,0,0,0,0.74,0,0,1.49,0.74,0.74,0,0,0,0.74,3.73,0,4.47,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.118,0.236,2.15,7,43
"977",0,0.16,0,0,0.16,0.16,0,1.14,1.3,0.32,0.32,0.48,0,0,0,1.95,0,0.32,0.81,0.48,1.46,2.93,0.16,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673,0.35,0.053,0.134,0.107,0.026,5.216,57,1038
"979",0,0,0.85,0,0.85,0.21,0.21,0,0,1.5,0,0,0,0,1.07,0,0.21,0,0.64,0.21,1.71,7.08,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0.271,0.969,9.052,58,869
"981",0,0,0,0,0,0.54,1.63,0,0,0,0.54,0.54,0,0,0,0.54,2.73,0.54,4.91,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,2.592,32,70
"982",0,0,0,0,0,0,0,0,0.52,0.52,0,2.08,0,0,0,0,0,0,4.16,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.073,0,0.367,0.073,0.073,2.34,27,103
"984",0,0,1.07,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0.53,1.07,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.088,1.151,11.066,67,332
"985",0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,4.818,25,53
"988",0,1.16,0.38,0,0,0,1.16,0,0,0.77,0.38,0.77,0,0,0,1.93,0,0.38,2.32,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.198,0,0.148,9.266,332,556
"990",0,0,0.94,0,0.31,0,0,0,0.31,0,0,0.62,0,0,0,1.25,0.62,0,3.14,0,1.25,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.146,0.048,0.39,0.438,0.097,3.322,61,319
"991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,1.09,0,3.29,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0.371,0,0.371,0,0,3.096,28,96
